Date,Open,High,Low,Close,Volume,Adj Close,Return
1/20/1983,145.29,146.62,145.29,146.29,82790000,146.29,0.007021408
1/21/1983,146.3,146.3,143.25,143.85,77110000,143.85,-0.016679199
1/24/1983,143.84,143.84,139.1,139.97,90800000,139.97,-0.026972541
1/25/1983,139.98,141.75,139.98,141.75,79740000,141.75,0.012717011
1/26/1983,141.77,142.16,141.16,141.54,73720000,141.54,-0.001481481
1/27/1983,141.54,144.3,141.54,144.27,88120000,144.27,0.019287834
1/28/1983,144.31,145.47,144.25,144.51,89490000,144.51,0.001663548
1/31/1983,144.51,145.3,143.93,145.3,67140000,145.3,0.00546675
2/1/1983,145.29,145.29,142.96,142.96,82750000,142.96,-0.016104611
2/2/1983,142.95,143.52,141.9,143.23,77220000,143.23,0.00188864
2/3/1983,143.25,144.43,143.25,144.26,78890000,144.26,0.007191231
2/4/1983,144.26,146.14,144.14,146.14,87000000,146.14,0.013032026
2/7/1983,146.14,147.42,146.14,146.93,86030000,146.93,0.005405775
2/8/1983,146.93,147.21,145.52,145.7,76580000,145.7,-0.008371333
2/9/1983,145.7,145.83,144.09,145,84520000,145,-0.004804393
2/10/1983,145.04,147.75,145.04,147.5,93510000,147.5,0.017241379
2/11/1983,147.51,148.81,147.18,147.65,86700000,147.65,0.001016949
2/14/1983,147.71,149.14,147.4,148.93,72640000,148.93,0.00866915
2/15/1983,148.94,149.41,148.13,148.3,89040000,148.3,-0.004230175
2/16/1983,148.31,148.66,147.41,147.43,82100000,147.43,-0.005866487
2/17/1983,147.43,147.57,143.84,147.44,74930000,147.44,6.78288E-05
2/18/1983,147.44,148.29,147.21,148,77420000,148,0.003798155
2/22/1983,148.01,148.11,145.42,145.48,84080000,145.48,-0.017027027
2/23/1983,145.47,146.79,145.4,146.79,84100000,146.79,0.009004674
2/24/1983,146.8,149.67,146.8,149.6,113220000,149.6,0.019142993
2/25/1983,149.6,150.88,149.6,149.74,100970000,149.74,0.000935829
2/28/1983,149.74,149.74,147.81,148.06,83750000,148.06,-0.011219447
3/1/1983,148.07,150.88,148.07,150.88,103750000,150.88,0.019046333
3/2/1983,150.91,152.63,150.91,152.3,112600000,152.3,0.009411453
3/3/1983,152.31,154.16,152.31,153.48,114440000,153.48,0.007747866
3/4/1983,153.47,153.67,152.53,153.67,90930000,153.67,0.001237946
3/7/1983,153.67,154,152.65,153.67,84020000,153.67,0
3/8/1983,153.63,153.63,151.26,151.26,79410000,151.26,-0.015682957
3/9/1983,151.25,152.87,150.84,152.87,84250000,152.87,0.010643924
3/10/1983,152.87,154.01,151.75,151.8,95410000,151.8,-0.006999411
3/11/1983,151.75,151.75,150.65,151.24,67240000,151.24,-0.003689065
3/14/1983,151.28,151.3,150.24,150.83,61890000,150.83,-0.002710923
3/15/1983,150.83,151.37,150.4,151.37,62410000,151.37,0.00358019
3/16/1983,151.36,151.62,149.78,149.81,83570000,149.81,-0.010305873
3/17/1983,149.8,149.8,149.12,149.59,70290000,149.59,-0.001468527
3/18/1983,149.59,150.29,149.56,149.9,75110000,149.9,0.002072331
3/21/1983,149.82,151.2,149.32,151.19,72160000,151.19,0.008605737
3/22/1983,151.21,151.59,150.6,150.66,79610000,150.66,-0.003505523
3/23/1983,150.65,152.98,150.65,152.81,94980000,152.81,0.014270543
3/24/1983,152.82,153.78,152.82,153.37,92340000,153.37,0.003664682
3/25/1983,153.37,153.71,152.3,152.67,77330000,152.67,-0.004564126
3/28/1983,152.67,152.67,151.56,151.85,58510000,151.85,-0.005371062
3/29/1983,151.85,152.46,151.42,151.59,65300000,151.59,-0.001712216
3/30/1983,151.6,153.39,151.6,153.39,75800000,153.39,0.011874134
3/31/1983,153.41,155.02,152.86,152.96,100570000,152.96,-0.002803312
4/4/1983,152.92,153.02,152.23,153.02,66010000,153.02,0.000392259
4/5/1983,153.04,153.92,151.81,151.9,76810000,151.9,-0.007319305
4/6/1983,151.9,151.9,150.17,151.04,77140000,151.04,-0.005661619
4/7/1983,151.04,151.76,150.81,151.76,69480000,151.76,0.004766949
4/8/1983,151.77,152.85,151.39,152.85,67710000,152.85,0.007182393
4/11/1983,152.87,155.14,152.87,155.14,81440000,155.14,0.014982009
4/12/1983,155.15,155.82,154.78,155.82,79900000,155.82,0.004383138
4/13/1983,155.82,157.22,155.82,156.77,100520000,156.77,0.006096778
4/14/1983,156.8,158.12,156.55,158.12,90160000,158.12,0.008611341
4/15/1983,158.11,158.75,158.11,158.75,89590000,158.75,0.003984316
4/18/1983,158.75,159.75,158.41,159.74,88560000,159.74,0.00623622
4/19/1983,159.74,159.74,158.54,158.71,91210000,158.71,-0.006447978
4/20/1983,158.71,160.83,158.71,160.71,110240000,160.71,0.0126016
4/21/1983,160.73,161.08,159.96,160.05,106170000,160.05,-0.004106776
4/22/1983,160.04,160.76,160.02,160.42,92270000,160.42,0.002311778
4/25/1983,160.43,160.83,158.72,158.81,90150000,158.81,-0.010036155
4/26/1983,158.81,161.81,158.07,161.81,91210000,161.81,0.018890498
4/27/1983,161.85,162.77,160.76,161.44,118140000,161.44,-0.002286632
4/28/1983,161.44,162.96,161.44,162.95,94410000,162.95,0.00935332
4/29/1983,162.97,164.43,162.72,164.43,105750000,164.43,0.009082541
5/2/1983,164.41,164.42,161.99,162.11,88170000,162.11,-0.014109347
5/3/1983,162.1,162.35,160.8,162.34,89550000,162.34,0.00141879
5/4/1983,162.38,163.64,162.38,163.31,101690000,163.31,0.005975114
5/5/1983,163.35,164.3,163.35,164.28,107860000,164.28,0.005939624
5/6/1983,164.3,166.99,164.3,166.1,128200000,166.1,0.011078646
5/9/1983,166.1,166.46,164.9,165.81,93670000,165.81,-0.001745936
5/10/1983,165.82,166.4,165.74,165.95,104010000,165.95,0.00084434
5/11/1983,165.95,166.3,164.53,164.96,99820000,164.96,-0.005965652
5/12/1983,164.98,165.35,163.82,164.25,84060000,164.25,-0.004304074
5/13/1983,164.26,165.23,164.26,164.91,83110000,164.91,0.004018265
5/16/1983,164.9,164.9,162.33,163.4,76250000,163.4,-0.00915651
5/17/1983,163.4,163.71,162.55,163.71,79510000,163.71,0.001897185
5/18/1983,163.73,165.18,163.16,163.27,99780000,163.27,-0.002687679
5/19/1983,163.27,163.61,161.98,161.99,83260000,161.99,-0.007839775
5/20/1983,161.97,162.14,161.25,162.14,73150000,162.14,0.000925983
5/23/1983,162.06,163.5,160.29,163.43,84960000,163.43,0.007956087
5/24/1983,163.45,165.59,163.45,165.54,109850000,165.54,0.012910726
5/25/1983,165.54,166.21,164.79,166.21,121050000,166.21,0.00404736
5/26/1983,166.22,166.39,165.27,165.48,94980000,165.48,-0.004392034
5/27/1983,165.49,165.49,164.33,164.46,76290000,164.46,-0.006163887
5/31/1983,164.44,164.44,162.12,162.39,73910000,162.39,-0.012586647
6/1/1983,162.38,162.64,161.33,162.55,84460000,162.55,0.000985282
6/2/1983,162.56,164,162.56,163.98,89750000,163.98,0.008797293
6/3/1983,163.96,164.79,163.96,164.42,83110000,164.42,0.002683254
6/6/1983,164.43,165.09,163.75,164.83,87670000,164.83,0.002493614
6/7/1983,164.84,164.93,162.77,162.77,88550000,162.77,-0.012497725
6/8/1983,162.78,162.78,161.35,161.36,96600000,161.36,-0.00866253
6/9/1983,161.37,161.92,160.8,161.83,87440000,161.83,0.002912742
6/10/1983,161.86,162.76,161.86,162.68,78470000,162.68,0.005252425
6/13/1983,162.7,164.84,162.7,164.84,90700000,164.84,0.0132776
6/14/1983,164.87,165.93,164.87,165.53,97710000,165.53,0.004185877
6/15/1983,165.52,167.12,165.07,167.12,93410000,167.12,0.00960551
6/16/1983,167.11,169.38,167.11,169.14,124560000,169.14,0.012087123
6/17/1983,169.11,169.64,168.6,169.13,93630000,169.13,-5.91226E-05
6/20/1983,169.13,170.1,168.59,169.02,84270000,169.02,-0.000650387
6/21/1983,169.03,170.6,168.25,170.53,102880000,170.53,0.008933854
6/22/1983,170.53,171.6,170.42,170.99,110270000,170.99,0.002697473
6/23/1983,170.99,171,170.13,170.57,89590000,170.57,-0.002456284
6/24/1983,170.57,170.69,170.03,170.41,80810000,170.41,-0.000938031
6/27/1983,170.4,170.46,168.32,168.46,69360000,168.46,-0.01144299
6/28/1983,168.45,168.81,165.67,165.68,82730000,165.68,-0.016502434
6/29/1983,165.78,166.64,165.43,166.64,81580000,166.64,0.005794302
6/30/1983,167.64,167.64,167.64,167.64,76310000,167.64,0.00600096
7/1/1983,168.11,168.64,167.77,168.64,65110000,168.64,0.005965163
7/5/1983,166.55,168.8,165.8,166.6,67320000,166.6,-0.012096774
7/6/1983,166.71,168.88,166.49,168.48,85670000,168.48,0.011284514
7/7/1983,168.48,169.15,167.08,167.56,97130000,167.56,-0.005460589
7/8/1983,167.56,167.98,166.95,167.08,66520000,167.08,-0.002864646
7/11/1983,167.09,168.11,167.09,168.11,61610000,168.11,0.006164712
7/12/1983,168.05,168.05,165.51,165.53,70220000,165.53,-0.015347094
7/13/1983,165,165.68,164.77,165.46,68900000,165.46,-0.000422884
7/14/1983,165.61,166.96,165.61,166.01,83500000,166.01,0.003324066
7/15/1983,166.01,166.04,164.03,164.29,63160000,164.29,-0.010360822
7/18/1983,164.28,164.29,163.3,163.95,69110000,163.95,-0.002069511
7/19/1983,163.95,165.18,163.95,164.82,74030000,164.82,0.005306496
7/20/1983,164.89,169.29,164.89,169.29,109310000,169.29,0.027120495
7/21/1983,169.29,169.8,168.33,169.06,101830000,169.06,-0.001358615
7/22/1983,168.51,169.08,168.4,168.89,68850000,168.89,-0.00100556
7/25/1983,167.67,169.74,167.63,169.53,73680000,169.53,0.003789449
7/26/1983,169.62,170.63,169.26,170.53,91280000,170.53,0.005898661
7/27/1983,170.68,170.72,167.49,167.59,99290000,167.59,-0.017240368
7/28/1983,167.32,167.79,164.99,165.04,78410000,165.04,-0.015215705
7/29/1983,165.03,165.03,161.5,162.56,95240000,162.56,-0.01502666
8/1/1983,162.34,162.78,161.55,162.04,77210000,162.04,-0.003198819
8/2/1983,162.06,163.04,161.97,162.01,74460000,162.01,-0.000185139
8/3/1983,162.01,163.44,161.52,163.44,80370000,163.44,0.008826616
8/4/1983,163.28,163.42,159.63,161.33,100870000,161.33,-0.012909936
8/5/1983,161.33,161.88,160.89,161.74,67850000,161.74,0.002541375
8/8/1983,161.73,161.73,159.18,159.18,71460000,159.18,-0.015827872
8/9/1983,159.2,160.14,158.5,160.13,81420000,160.13,0.005968086
8/10/1983,160.11,161.77,159.47,161.54,82900000,161.54,0.008805346
8/11/1983,161.55,162.14,161.41,161.54,70630000,161.54,0
8/12/1983,161.55,162.6,161.55,162.16,71840000,162.16,0.003838059
8/15/1983,162.22,164.76,162.22,163.7,83200000,163.7,0.009496793
8/16/1983,163.74,163.84,162.72,163.41,71780000,163.41,-0.001771533
8/17/1983,163.58,165.4,163.43,165.29,87800000,165.29,0.011504804
8/18/1983,165.29,165.91,163.55,163.55,82280000,163.55,-0.010526953
8/19/1983,163.58,164.27,163.22,163.98,58950000,163.98,0.002629165
8/22/1983,164.18,165.64,163.77,164.34,76420000,164.34,0.00219539
8/23/1983,164.33,164.33,162.54,162.77,66800000,162.77,-0.009553365
8/24/1983,162.77,162.77,161.2,161.25,72200000,161.25,-0.00933833
8/25/1983,161.27,161.28,159.96,160.84,70140000,160.84,-0.002542636
8/26/1983,160.85,162.16,160.25,162.14,61650000,162.14,0.008082567
8/29/1983,162.14,162.32,160.97,162.25,53030000,162.25,0.000678426
8/30/1983,162.25,163.13,162.11,162.58,62370000,162.58,0.002033898
8/31/1983,162.55,164.4,162.32,164.4,80800000,164.4,0.011194489
9/1/1983,164.4,164.66,163.95,164.23,76120000,164.23,-0.001034063
9/2/1983,164.25,165.07,164.21,165,59300000,165,0.004688547
9/6/1983,165.2,167.9,165.03,167.89,87500000,167.89,0.017515152
9/7/1983,167.9,168.48,167.46,167.96,94240000,167.96,0.00041694
9/8/1983,167.96,168.14,167.12,167.77,79250000,167.77,-0.001131222
9/9/1983,167.77,167.77,166.91,166.92,77990000,166.92,-0.00506646
9/12/1983,166.95,169.2,165.27,165.48,114020000,165.48,-0.008626887
9/13/1983,165.48,165.48,164.17,164.8,73970000,164.8,-0.004109258
9/14/1983,164.8,165.42,164.63,165.35,73370000,165.35,0.003337379
9/15/1983,165.39,165.58,164.38,164.38,70420000,164.38,-0.005866344
9/16/1983,164.42,166.57,164.39,166.25,75530000,166.25,0.01137608
9/19/1983,166.27,168.09,166.26,167.62,85630000,167.62,0.008240602
9/20/1983,167.64,169.38,167.64,169.24,103050000,169.24,0.009664718
9/21/1983,169.27,169.3,168.21,168.41,91280000,168.41,-0.004904278
9/22/1983,168.4,169.78,168.22,169.76,97050000,169.76,0.008016151
9/23/1983,169.76,170.17,168.88,169.51,93180000,169.51,-0.001472667
9/26/1983,169.53,170.41,169.16,170.07,86400000,170.07,0.00330364
9/27/1983,170.02,170.02,167.95,168.43,81100000,168.43,-0.009643088
9/28/1983,168.42,168.53,167.52,168,75820000,168,-0.002552989
9/29/1983,168.02,168.35,167.23,167.23,73730000,167.23,-0.004583333
9/30/1983,167.23,167.23,165.63,166.07,70860000,166.07,-0.006936554
10/3/1983,165.99,166.07,164.93,165.81,77230000,165.81,-0.001565605
10/4/1983,165.81,166.8,165.81,166.27,90270000,166.27,0.00277426
10/5/1983,166.29,167.74,165.92,167.74,101710000,167.74,0.008841042
10/6/1983,167.76,170.28,167.76,170.28,118270000,170.28,0.015142482
10/7/1983,170.32,171.1,170.31,170.8,103630000,170.8,0.003053794
10/10/1983,170.77,172.65,170.05,172.65,67050000,172.65,0.010831382
10/11/1983,172.59,172.59,170.34,170.34,79510000,170.34,-0.01337967
10/12/1983,170.34,170.84,169.34,169.62,75630000,169.62,-0.00422684
10/13/1983,169.63,170.12,169.13,169.87,67750000,169.87,0.001473883
10/14/1983,169.88,169.99,169.18,169.86,71600000,169.86,-5.88685E-05
10/17/1983,169.85,171.18,169.63,170.43,77730000,170.43,0.003355705
10/18/1983,170.41,170.41,167.67,167.81,91080000,167.81,-0.01537288
10/19/1983,167.81,167.81,165.67,166.73,107790000,166.73,-0.00643585
10/20/1983,166.77,167.35,166.44,166.98,86000000,166.98,0.00149943
10/21/1983,166.97,167.23,164.98,165.95,91640000,165.95,-0.006168403
10/24/1983,165.85,165.99,163.85,165.99,85420000,165.99,0.000241036
10/25/1983,166,167.15,166,166.47,82530000,166.47,0.00289174
10/26/1983,166.49,166.65,165.36,165.38,79570000,165.38,-0.006547726
10/27/1983,165.31,165.38,164.41,164.84,79570000,164.84,-0.003265207
10/28/1983,164.89,165.19,163.23,163.37,81180000,163.37,-0.008917738
10/31/1983,163.37,164.58,162.86,163.55,79460000,163.55,0.001101793
11/1/1983,163.55,163.66,162.37,163.66,84460000,163.66,0.000672577
11/2/1983,165.21,165.21,163.55,164.84,95210000,164.84,0.00721007
11/3/1983,164.84,164.85,163.42,163.45,85350000,163.45,-0.008432419
11/4/1983,162.68,163.45,162.22,162.44,72080000,162.44,-0.00617926
11/7/1983,162.42,162.56,161.84,161.91,69400000,161.91,-0.003262743
11/8/1983,161.91,162.15,161.63,161.76,64900000,161.76,-0.000926441
11/9/1983,161.74,163.97,161.74,163.97,83100000,163.97,0.013662216
11/10/1983,163.99,164.71,163.97,164.41,88730000,164.41,0.002683418
11/11/1983,164.41,166.3,164.34,166.29,74270000,166.29,0.011434828
11/14/1983,166.29,167.58,166.27,166.58,86880000,166.58,0.001743941
11/15/1983,166.58,166.59,165.28,165.36,77840000,165.36,-0.007323808
11/16/1983,165.36,166.41,165.34,166.08,83380000,166.08,0.004354136
11/17/1983,166.08,166.49,165.51,166.13,80740000,166.13,0.00030106
11/18/1983,166.08,166.13,164.5,165.09,88280000,165.09,-0.006260158
11/21/1983,165.04,166.05,165,166.05,97740000,166.05,0.00581501
11/22/1983,166.05,167.26,166.05,166.84,117550000,166.84,0.004757603
11/23/1983,166.88,167.21,166.26,166.96,108080000,166.96,0.000719252
11/25/1983,167.02,167.2,166.73,167.18,57820000,167.18,0.001317681
11/28/1983,167.2,167.22,166.21,166.54,78210000,166.54,-0.003828209
11/29/1983,166.54,167.92,166.17,167.91,100460000,167.91,0.008226252
11/30/1983,167.91,168.07,166.33,166.4,120130000,166.4,-0.008992913
12/1/1983,166.37,166.77,166.08,166.49,106970000,166.49,0.000540865
12/2/1983,166.49,166.7,165.25,165.44,93960000,165.44,-0.006306685
12/5/1983,165.44,165.79,164.71,165.76,88330000,165.76,0.001934236
12/6/1983,165.77,165.93,165.34,165.47,89690000,165.47,-0.001749517
12/7/1983,165.47,166.34,165.35,165.91,105670000,165.91,0.002659092
12/8/1983,165.91,166.01,164.86,165.2,96530000,165.2,-0.004279429
12/9/1983,165.2,165.29,164.5,165.08,98280000,165.08,-0.000726392
12/12/1983,165.13,165.62,164.99,165.62,77340000,165.62,0.003271141
12/13/1983,165.62,165.63,164.85,164.93,93500000,164.93,-0.004166164
12/14/1983,164.93,164.93,163.25,163.33,85430000,163.33,-0.009701085
12/15/1983,163.33,163.33,161.66,161.66,88300000,161.66,-0.010224698
12/16/1983,161.69,162.39,161.58,162.39,81030000,162.39,0.00451565
12/19/1983,162.34,162.88,162.27,162.32,75180000,162.32,-0.000431061
12/20/1983,162.33,162.8,161.64,162,83740000,162,-0.001971414
12/21/1983,162,163.57,161.99,163.56,108080000,163.56,0.00962963
12/22/1983,163.56,164.18,163.17,163.53,106260000,163.53,-0.000183419
12/23/1983,163.27,163.31,162.9,163.22,62710000,163.22,-0.001895677
12/27/1983,163.22,164.76,163.22,164.76,63800000,164.76,0.009435118
12/28/1983,164.69,165.34,164.3,165.34,85660000,165.34,0.003520272
12/29/1983,165.33,165.84,164.83,164.86,86560000,164.86,-0.002903109
12/30/1983,164.86,165.05,164.58,164.93,71840000,164.93,0.000424603
1/3/1984,164.93,164.93,163.98,164.04,71340000,164.04,-0.005396229
1/4/1984,164.09,166.78,164.04,166.78,112980000,166.78,0.016703243
1/5/1984,166.78,169.1,166.78,168.81,159990000,168.81,0.012171723
1/6/1984,168.81,169.31,168.49,169.28,137590000,169.28,0.002784195
1/9/1984,169.18,169.46,168.48,168.9,107100000,168.9,-0.002244802
1/10/1984,168.9,169.54,167.87,167.95,109570000,167.95,-0.00562463
1/11/1984,167.95,168.07,167.27,167.8,98660000,167.8,-0.000893123
1/12/1984,167.79,168.4,167.68,167.75,99410000,167.75,-0.000297974
1/13/1984,167.75,168.59,166.64,167.02,101790000,167.02,-0.004351714
1/16/1984,167.02,167.55,166.77,167.18,93790000,167.18,0.000957969
1/17/1984,167.18,167.84,167.01,167.83,92750000,167.83,0.003888025
1/18/1984,167.83,168.34,167.02,167.55,109010000,167.55,-0.001668355
1/19/1984,167.55,167.65,166.67,167.04,98340000,167.04,-0.003043868
1/20/1984,167.04,167.06,165.87,166.21,93360000,166.21,-0.00496887
1/23/1984,166.21,166.21,164.83,164.87,82010000,164.87,-0.00806209
1/24/1984,164.87,166.35,164.84,165.94,103050000,165.94,0.006489962
1/25/1984,165.94,167.12,164.74,164.84,113470000,164.84,-0.006628902
1/26/1984,164.84,165.55,164.12,164.24,111100000,164.24,-0.003639893
1/27/1984,164.24,164.33,163.07,163.94,103720000,163.94,-0.001826595
1/30/1984,164.4,164.67,162.4,162.87,103120000,162.87,-0.006526778
1/31/1984,162.87,163.6,162.03,163.41,113510000,163.41,0.003315528
2/1/1984,163.41,164,162.27,162.74,107100000,162.74,-0.004100116
2/2/1984,162.74,163.36,162.24,163.36,111330000,163.36,0.003809758
2/3/1984,163.44,163.98,160.82,160.91,109100000,160.91,-0.014997551
2/6/1984,160.91,160.91,158.02,158.08,109090000,158.08,-0.017587471
2/7/1984,157.91,158.81,157.01,158.74,107640000,158.74,0.004175101
2/8/1984,158.74,159.07,155.67,155.85,96890000,155.85,-0.018205871
2/9/1984,155.85,156.17,154.3,155.42,128190000,155.42,-0.002759063
2/10/1984,155.42,156.52,155.42,156.3,92220000,156.3,0.005662077
2/13/1984,156.3,156.32,154.13,154.95,78460000,154.95,-0.008637236
2/14/1984,154.95,156.61,154.95,156.61,91800000,156.61,0.010713133
2/15/1984,156.61,157.48,156.1,156.25,94870000,156.25,-0.002298704
2/16/1984,155.94,156.44,155.44,156.13,81750000,156.13,-0.000768
2/17/1984,156.13,156.8,155.51,155.74,76600000,155.74,-0.002497918
2/21/1984,155.71,155.74,154.47,154.64,71890000,154.64,-0.007063054
2/22/1984,154.52,155.1,153.94,154.31,90080000,154.31,-0.002133989
2/23/1984,154.02,154.45,152.13,154.29,100220000,154.29,-0.000129609
2/24/1984,154.31,157.51,154.29,157.51,102620000,157.51,0.020869791
2/27/1984,157.51,159.58,157.08,159.3,99140000,159.3,0.011364358
2/28/1984,159.3,159.3,156.59,156.82,91010000,156.82,-0.01556811
2/29/1984,156.82,158.27,156.41,157.06,92810000,157.06,0.001530417
3/1/1984,157.06,158.19,156.77,158.19,82010000,158.19,0.007194703
3/2/1984,158.19,159.9,158.19,159.24,108270000,159.24,0.006637588
3/5/1984,159.24,159.24,157.59,157.89,69870000,157.89,-0.008477769
3/6/1984,157.89,158.37,156.21,156.25,83590000,156.25,-0.010386978
3/7/1984,156.25,156.25,153.81,154.57,90080000,154.57,-0.010752
3/8/1984,154.57,155.8,154.35,155.19,80630000,155.19,0.004011128
3/9/1984,155.12,155.19,153.77,154.35,73170000,154.35,-0.00541272
3/12/1984,154.35,156.35,154.35,156.34,84470000,156.34,0.012892776
3/13/1984,156.34,157.93,156.34,156.78,102600000,156.78,0.002814379
3/14/1984,156.78,157.17,156.22,156.77,77250000,156.77,-6.37836E-05
3/15/1984,156.78,158.05,156.73,157.41,79520000,157.41,0.004082414
3/16/1984,157.41,160.45,157.41,159.27,118000000,159.27,0.011816276
3/19/1984,159.27,159.27,157.28,157.78,64060000,157.78,-0.009355183
3/20/1984,157.78,159.17,157.78,158.86,86460000,158.86,0.006844974
3/21/1984,158.86,159.26,158.59,158.66,87170000,158.66,-0.00125897
3/22/1984,158.66,158.67,156.61,156.69,87340000,156.69,-0.012416488
3/23/1984,156.69,156.92,156.02,156.86,79760000,156.86,0.001084945
3/26/1984,156.86,157.18,156.31,156.67,69070000,156.67,-0.001211271
3/27/1984,156.67,157.3,156.61,157.3,73670000,157.3,0.004021191
3/28/1984,157.3,159.9,157.3,159.88,104870000,159.88,0.01640178
3/29/1984,159.88,160.46,159.52,159.52,81470000,159.52,-0.002251689
3/30/1984,159.52,159.52,158.92,159.18,71590000,159.18,-0.002131394
4/2/1984,159.18,159.87,157.63,157.98,85680000,157.98,-0.007538636
4/3/1984,157.99,158.27,157.17,157.66,87980000,157.66,-0.002025573
4/4/1984,157.66,158.11,157.29,157.54,92860000,157.54,-0.000761132
4/5/1984,157.54,158.1,154.96,155.04,101750000,155.04,-0.015868986
4/6/1984,155.04,155.48,154.12,155.48,86620000,155.48,0.002837977
4/9/1984,155.48,155.86,154.71,155.45,71570000,155.45,-0.000192951
4/10/1984,155.45,156.57,155.45,155.87,78990000,155.87,0.002701833
4/11/1984,155.93,156.31,154.9,155,80280000,155,-0.005581574
4/12/1984,155,157.74,154.17,157.73,96330000,157.73,0.017612903
4/13/1984,157.73,158.87,157.13,157.31,99620000,157.31,-0.002662778
4/16/1984,157.31,158.35,156.49,158.32,73870000,158.32,0.006420444
4/17/1984,158.32,159.59,158.32,158.97,98150000,158.97,0.004105609
4/18/1984,158.97,158.97,157.64,157.9,85040000,157.9,-0.00673083
4/19/1984,157.9,158.02,157.1,158.02,75860000,158.02,0.000759975
4/23/1984,158.02,158.05,156.79,156.8,73080000,156.8,-0.007720542
4/24/1984,156.8,158.38,156.61,158.07,87060000,158.07,0.00809949
4/25/1984,158.07,158.77,157.8,158.65,83520000,158.65,0.00366926
4/26/1984,158.65,160.5,158.65,160.3,98000000,160.3,0.010400252
4/27/1984,160.3,160.69,159.77,159.89,88530000,159.89,-0.002557704
4/30/1984,159.89,160.43,159.3,160.05,72740000,160.05,0.001000688
5/1/1984,160.05,161.69,160.05,161.68,110550000,161.68,0.010184317
5/2/1984,161.68,162.11,161.41,161.9,107080000,161.9,0.001360713
5/3/1984,161.9,161.9,160.95,161.2,91910000,161.2,-0.004323657
5/4/1984,161.2,161.2,158.93,159.11,98580000,159.11,-0.012965261
5/7/1984,159.11,159.48,158.63,159.47,72760000,159.47,0.002262586
5/8/1984,159.47,160.52,159.14,160.52,81610000,160.52,0.006584311
5/9/1984,160.52,161.31,159.39,160.11,100590000,160.11,-0.002554199
5/10/1984,160.11,160.45,159.61,160,101810000,160,-0.000687028
5/11/1984,160,160,157.42,158.49,82780000,158.49,-0.0094375
5/14/1984,158.49,158.49,157.2,157.5,64900000,157.5,-0.006246451
5/15/1984,157.5,158.27,157.29,158,88250000,158,0.003174603
5/16/1984,158,158.41,157.83,157.99,89210000,157.99,-6.32911E-05
5/17/1984,157.99,157.99,156.15,156.57,90310000,156.57,-0.008987911
5/18/1984,156.57,156.77,155.24,155.78,81270000,155.78,-0.005045666
5/21/1984,155.78,156.11,154.63,154.73,73380000,154.73,-0.006740275
5/22/1984,154.73,154.73,152.99,153.88,88030000,153.88,-0.00549344
5/23/1984,153.88,154.02,153.1,153.15,82690000,153.15,-0.004743956
5/24/1984,153.15,153.15,150.8,151.23,99040000,151.23,-0.012536729
5/25/1984,151.23,152.02,150.85,151.62,78190000,151.62,0.002578853
5/29/1984,151.62,151.86,149.95,150.29,69060000,150.29,-0.00877193
5/30/1984,150.29,151.43,148.68,150.35,105660000,150.35,0.000399228
5/31/1984,150.35,150.69,149.76,150.55,81890000,150.55,0.001330229
6/1/1984,150.55,153.24,150.55,153.24,96040000,153.24,0.017867818
6/4/1984,153.24,155.1,153.24,154.34,96740000,154.34,0.007178282
6/5/1984,154.34,154.34,153.28,153.65,84840000,153.65,-0.004470649
6/6/1984,153.65,155.03,153.38,155.01,83440000,155.01,0.008851285
6/7/1984,155.01,155.11,154.36,154.92,82120000,154.92,-0.000580608
6/8/1984,154.92,155.4,154.57,155.17,67840000,155.17,0.001613736
6/11/1984,155.17,155.17,153,153.06,69050000,153.06,-0.013597989
6/12/1984,153.06,153.07,151.61,152.19,84660000,152.19,-0.005684045
6/13/1984,152.19,152.85,151.86,152.13,67510000,152.13,-0.000394244
6/14/1984,152.12,152.14,150.31,150.39,79120000,150.39,-0.011437586
6/15/1984,150.49,150.71,149.02,149.03,85460000,149.03,-0.009043154
6/18/1984,149.03,151.92,148.53,151.73,94900000,151.73,0.018117158
6/19/1984,151.73,153,151.73,152.61,98000000,152.61,0.005799776
6/20/1984,151.89,154.84,150.96,154.84,99090000,154.84,0.014612411
6/21/1984,154.84,155.64,154.05,154.51,123380000,154.51,-0.002131232
6/22/1984,154.51,154.92,153.89,154.46,98400000,154.46,-0.000323604
6/25/1984,154.46,154.67,153.86,153.97,72850000,153.97,-0.003172342
6/26/1984,153.97,153.97,152.47,152.71,82600000,152.71,-0.008183412
6/27/1984,152.71,152.88,151.3,151.64,78400000,151.64,-0.007006745
6/28/1984,151.64,153.07,151.62,152.84,77660000,152.84,0.007913479
6/29/1984,152.84,154.08,152.82,153.18,90770000,153.18,0.002224549
7/2/1984,153.16,153.22,152.44,153.2,69230000,153.2,0.000130565
7/3/1984,153.2,153.86,153.1,153.7,69960000,153.7,0.003263708
7/5/1984,153.7,153.87,152.71,152.76,66100000,152.76,-0.00611581
7/6/1984,152.76,152.76,151.63,152.24,65850000,152.24,-0.003404032
7/9/1984,152.24,153.53,151.44,153.36,74830000,153.36,0.007356805
7/10/1984,153.36,153.53,152.57,152.89,74010000,152.89,-0.003064684
7/11/1984,152.89,152.89,150.55,150.56,89540000,150.56,-0.015239715
7/12/1984,150.56,151.06,149.63,150.03,86050000,150.03,-0.003520191
