   40.63      40
   50.87      45
   32.91      60
   41.87      50
   36.75      50
   32.87      50
   64.98      70
   45.75      40
   36.75      50
   49.62      45
   40.63      48
   41.87      47
   59.86      45
   45.75      55
   55.98      55
   17.54      60
   30.33      50
   49.62      40
   44.51      40
   50.87      60
   20.04      60
   45.75      45
   41.87      50
   59.86      50
   54.74      60
   75.22      50
   43.11      50
   70.10      70
   22.62      65
   29.00      55
   49.62      40
   57.23      40
   44.51      50
   37.99      50
   29.00      60
   59.86      50
   59.86      50
   34.12      40
   44.51      45
   54.74      40
   45.75      40
   52.11      60
   45.75      75
   54.74      50
   53.44      45
   20.04      65
   49.62      40
   34.12      60
   46.99      35
   37.99      70
   45.75      58
   36.75      50
   49.62      55
   34.21      55
   50.87      55
   61.10      47
   41.87      50
   36.75      60
   50.87      45
   40.63      50
   46.99      65
   66.22      45
   36.75      45
   32.87      43
   43.21      45
   22.58      50
   49.57      43
   64.98      42
   32.87      50
   40.63      45
   36.75      75
   43.11      60
   37.99      50
   49.62      50
   64.98      45
   50.87      45
   35.45      58
   37.99      55
   40.63      50
   30.33      50
   50.87      45
   44.51      60
   49.62      42
   40.61      40
   52.11      40
   64.98      45
   45.75      50
